liwc_posemo,liwc_negemo,liwc_anxiety,liwc_anger,liwc_sadness,liwc_cogproc,liwc_tentativeness,liwc_self_focus,liwc_social,liwc_work,liwc_time_pressure,liwc_somatic,liwc_coping
0.0,2.07,1.65,0.0,0.0,17.36,7.85,7.85,4.55,4.96,9.09,0.0,0.8275
1.09,1.09,0.72,0.0,0.0,14.86,3.26,3.99,3.62,3.62,11.59,0.54,0.5425
0.64,1.91,0.43,0.0,0.0,16.81,3.62,6.17,8.3,3.19,5.32,1.17,1.0625
0.88,1.33,1.33,0.0,0.0,11.5,0.88,10.62,0.88,1.33,12.39,0.22,0.4425
0.0,2.28,0.0,0.0,0.0,14.16,2.28,10.96,1.37,1.83,11.87,1.83,0.6849999999999999
0.0,1.9,0.24,0.24,0.0,14.05,2.62,4.05,10.0,3.81,9.76,1.075,1.0725
0.22,2.9,0.67,0.0,0.0,16.52,2.46,5.58,8.71,1.56,10.94,0.45,0.16749999999999998
0.48,5.26,1.91,0.0,0.0,11.0,1.44,7.18,5.26,0.96,11.96,0.0,-0.23750000000000004
0.0,2.81,1.4,0.0,0.0,17.13,3.37,4.49,7.3,1.97,8.43,0.7,0.7725000000000001
0.0,1.72,0.49,0.0,0.0,15.27,3.2,4.68,8.87,2.46,9.85,0.74,1.0475
0.0,2.67,1.78,0.0,0.44,13.33,4.44,6.67,1.33,0.89,9.33,0.0,0.11
0.0,2.11,0.26,0.26,0.53,12.63,2.11,6.32,7.63,2.89,11.05,0.66,0.7225
0.0,2.42,1.04,0.0,0.0,19.72,5.54,5.54,9.34,1.38,9.69,0.345,1.2975000000000003
2.12,2.65,1.59,0.0,0.0,11.11,2.12,12.17,2.12,2.12,11.11,0.265,0.795
0.0,4.62,3.47,0.0,0.0,15.03,1.73,8.67,3.47,0.58,9.83,0.29,0.145
2.08,3.47,2.08,0.0,0.0,17.36,2.08,6.94,4.86,2.78,7.64,0.0,0.0
1.9,3.16,1.27,0.0,0.0,11.39,0.63,11.39,5.7,1.9,6.33,0.0,0.7925
2.55,1.27,0.0,0.0,0.0,5.1,0.0,12.1,0.0,0.0,7.01,1.275,0.0
2.03,1.52,0.0,0.0,0.0,8.63,0.0,14.72,1.52,1.52,4.57,0.765,0.1275
0.0,2.54,1.52,0.0,0.0,15.23,1.52,10.66,2.03,1.52,6.6,1.0150000000000001,0.3825
1.53,4.58,3.05,0.0,0.0,12.98,4.58,9.92,2.29,3.05,5.34,0.38,0.19
1.79,1.79,1.79,0.0,0.0,7.14,3.57,8.93,0.0,0.0,1.79,0.0,0.0
1.92,3.85,3.85,0.0,0.0,9.62,1.92,7.69,1.92,3.85,11.54,0.0,0.9625
0.0,6.43,2.14,0.0,0.0,12.14,5.0,9.29,0.0,0.71,5.0,2.5,0.1775
2.46,2.46,0.0,0.0,0.0,5.74,0.0,11.48,5.74,0.0,4.1,1.64,0.82
0.53,3.72,0.0,0.0,0.0,5.85,0.0,10.11,1.06,0.0,5.85,1.8599999999999999,0.0
1.19,3.57,1.79,0.0,0.0,8.93,0.0,9.52,2.98,3.57,7.14,1.19,0.15
1.43,5.71,0.0,1.43,0.0,14.29,1.43,11.43,8.57,7.14,5.71,3.575,0.7150000000000001
0.0,3.89,0.9,2.1,0.0,13.17,2.69,9.58,1.5,0.3,10.78,0.44999999999999996,0.0
0.0,0.49,0.49,0.0,0.0,13.73,2.45,16.18,0.49,1.96,13.73,0.245,0.3675
0.33,4.68,0.33,2.34,0.33,16.05,2.68,8.7,3.01,1.67,10.03,1.17,0.25249999999999995
0.35,4.15,1.38,1.73,0.0,17.65,2.77,8.3,3.46,3.11,11.07,0.52,0.345
3.28,1.64,0.55,0.0,0.0,14.75,2.73,10.93,4.92,0.55,7.65,0.55,1.775
2.1,1.68,0.42,0.0,0.0,18.49,3.78,8.4,1.26,1.68,7.56,0.0,0.105
1.08,4.84,1.08,1.08,0.0,26.34,8.6,7.53,0.54,1.61,12.37,1.3450000000000002,0.2675
0.87,6.11,0.44,2.18,0.44,20.96,7.86,8.3,5.24,2.62,7.42,1.09,-0.10750000000000004
0.3,1.81,0.6,0.3,0.3,15.11,3.32,9.06,3.32,2.42,12.08,0.3,0.605
1.02,3.73,2.37,0.68,0.0,19.32,3.73,11.19,1.69,2.71,9.15,0.0,0.5925
0.82,1.92,1.1,0.0,0.0,17.26,4.11,7.4,6.3,4.66,9.32,0.27,1.4375
8.15,0.0,0.0,0.0,0.0,17.78,0.74,12.59,0.74,0.0,6.67,0.0,0.185
0.88,1.76,1.32,0.0,0.0,13.22,3.08,9.69,2.64,2.2,12.78,0.0,0.44
0.8,1.6,0.0,1.6,0.0,16.0,3.2,8.8,1.6,2.4,21.6,0.0,0.19999999999999996
0.49,0.97,0.97,0.0,0.0,24.27,5.34,4.85,18.45,2.91,2.91,0.0,2.7925000000000004
0.77,4.98,1.15,0.77,0.0,12.26,1.53,7.66,10.73,3.45,12.64,0.96,-0.6725
0.0,4.4,1.6,0.4,0.0,16.8,2.4,9.6,2.8,4.4,10.4,3.0,0.7000000000000001
1.13,3.77,1.13,0.0,0.0,16.6,3.02,6.79,6.42,1.13,15.09,0.38,0.47
0.0,2.47,2.47,0.0,0.0,13.58,0.0,9.88,1.23,4.94,18.52,0.0,0.925
1.72,5.17,2.59,0.43,0.0,21.98,4.31,6.47,3.88,3.02,11.21,0.86,0.8624999999999999
1.12,6.74,1.69,3.37,0.0,14.04,2.25,12.36,5.06,2.25,6.74,1.69,-0.5625
2.05,5.82,1.37,0.34,0.0,14.38,3.08,6.85,8.22,1.71,8.22,2.74,0.0
0.87,2.16,0.87,0.0,0.0,17.75,3.46,8.23,4.76,1.3,11.69,0.215,1.0825
0.46,1.83,0.92,0.0,0.0,18.35,4.13,8.26,5.05,2.29,14.22,0.46,0.69
0.0,2.67,0.0,0.0,0.0,16.0,0.0,12.0,0.0,2.67,9.33,1.33,1.3325
1.17,2.73,1.95,0.0,0.0,14.84,2.73,9.38,1.56,4.3,8.98,0.0,0.9775
1.49,3.96,0.5,0.0,2.48,11.88,1.98,6.93,2.48,0.99,15.35,0.495,0.6225
2.41,3.01,1.2,0.0,1.2,16.87,3.01,7.83,8.43,2.41,7.83,0.3,1.0525
1.94,3.49,0.78,1.16,0.0,15.5,2.71,9.69,9.3,1.94,7.75,0.585,0.09749999999999998
0.6,3.57,2.38,0.6,0.0,9.52,1.79,9.52,2.38,2.38,14.29,0.0,0.44499999999999995
2.78,2.78,2.78,0.0,0.0,8.33,0.0,11.11,0.69,2.78,13.89,0.0,0.695
1.2,2.8,2.4,0.0,0.0,11.6,1.6,8.8,5.6,1.6,9.6,0.0,0.7
0.35,2.13,1.42,0.0,0.35,14.54,3.9,9.22,3.19,2.48,11.7,0.53,1.0625
0.61,1.23,1.23,0.0,0.0,12.27,2.45,11.66,2.45,5.52,12.88,0.305,2.145
0.63,2.52,1.26,0.0,0.0,13.21,1.89,8.18,2.52,3.14,12.58,0.0,0.9425000000000001
1.78,3.11,1.33,0.44,0.0,13.78,1.33,11.56,2.22,1.33,6.67,1.335,0.89
2.88,0.48,0.48,0.0,0.0,10.1,0.48,10.1,2.4,2.4,12.5,0.0,0.72
1.9,1.9,1.27,0.0,0.63,8.23,0.0,7.59,1.27,1.27,13.29,0.0,0.475
0.5,1.5,0.5,1.0,0.0,13.0,2.5,11.5,4.5,5.5,11.0,0.0,1.75
1.49,1.99,1.0,1.0,0.0,9.95,1.99,8.46,8.46,4.48,12.44,0.5,0.7475
2.76,2.07,0.69,0.69,0.69,8.28,0.69,8.97,5.52,3.45,12.41,0.69,1.38
2.88,4.81,1.92,0.96,0.0,11.54,0.96,9.62,7.69,6.73,5.77,0.96,0.24
1.44,1.44,1.44,0.0,0.0,5.04,1.44,5.04,5.04,3.6,12.95,0.0,1.08
3.14,0.0,0.0,0.0,0.0,16.98,3.14,9.43,0.0,0.0,14.47,0.0,0.4725
0.78,3.13,0.78,0.0,1.56,14.84,1.56,10.16,1.56,1.56,16.41,0.0,0.975
2.21,0.74,0.0,0.0,0.0,11.03,3.68,6.62,0.0,0.0,13.24,0.0,0.3675
1.14,1.14,0.0,0.0,0.0,10.23,1.7,6.82,4.55,0.57,12.5,0.0,-0.1425
2.42,0.61,0.0,0.0,0.0,11.52,3.64,8.48,4.85,1.82,12.73,0.305,1.0574999999999999
1.98,0.5,0.5,0.0,0.0,7.43,0.5,12.87,3.96,1.49,8.91,0.25,1.24
1.16,2.33,0.58,0.0,0.0,5.81,0.58,8.72,2.33,0.58,9.88,1.16,0.2899999999999999
0.6,1.2,0.0,0.0,0.0,7.23,2.41,9.04,0.0,0.0,14.46,1.805,0.4525
1.03,2.06,0.0,0.0,0.0,13.4,1.03,12.37,1.03,1.03,10.31,1.03,0.7725
0.0,2.34,0.0,0.0,0.78,10.94,0.78,8.59,0.78,2.34,17.19,2.3449999999999998,0.9775
1.23,0.0,0.0,0.0,0.0,6.17,1.23,9.88,3.7,1.23,17.28,0.0,2.47
2.1,0.7,0.0,0.0,0.0,9.09,2.1,7.69,2.8,2.8,13.99,0.0,0.875
1.87,0.93,0.93,0.0,0.0,10.28,2.8,9.35,1.87,2.8,14.95,0.0,0.7
1.15,9.2,2.3,0.0,0.0,11.49,1.15,11.49,0.0,2.3,12.64,2.3,0.8625
0.0,3.92,1.96,0.0,0.0,14.71,2.94,10.78,0.0,1.96,5.88,1.96,0.49
0.65,0.65,0.65,0.0,0.0,5.19,1.3,7.79,1.95,0.65,12.99,0.65,0.975
0.0,0.0,0.0,0.0,0.0,2.33,0.0,8.14,5.81,0.0,11.63,0.0,0.8725
0.43,0.43,0.0,0.0,0.0,8.62,1.72,8.19,2.59,1.72,10.78,0.215,0.6475
1.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,4.0,3.0,9.0,0.0,0.5
0.0,4.76,3.17,0.0,0.0,15.87,7.94,14.29,0.0,0.0,4.76,2.38,0.0
0.0,0.73,0.73,0.0,0.0,5.84,0.73,5.84,4.38,0.73,2.92,2.555,0.1825
0.0,1.64,1.09,0.0,0.0,14.21,3.28,8.2,1.09,4.37,10.93,0.55,1.0925
1.72,1.03,0.34,0.0,0.0,12.37,1.37,12.37,0.0,2.41,8.25,0.345,1.2875
1.32,2.2,1.76,0.0,0.0,15.86,3.08,9.69,0.88,3.08,7.93,0.66,0.77
5.13,1.71,1.28,0.0,0.0,14.1,2.14,14.53,0.85,0.0,7.69,0.425,0.32
1.76,0.0,0.0,0.0,0.0,12.94,0.0,12.94,0.59,1.18,11.18,0.59,0.44
1.65,3.7,1.65,0.0,0.0,17.7,2.47,11.11,1.23,2.47,6.17,1.23,1.0275
2.75,2.35,1.96,0.0,0.0,10.2,0.78,10.2,0.78,3.53,9.41,0.0,0.8825
2.82,1.88,1.25,0.31,0.0,14.73,2.82,10.97,1.25,2.82,8.78,0.31,0.86
1.69,1.69,1.69,0.0,0.0,14.58,3.05,12.54,1.36,4.07,5.76,0.68,1.2725
1.36,1.81,0.9,0.0,0.0,13.57,4.52,11.31,2.26,2.71,8.6,0.225,1.0175
0.94,1.57,0.31,0.0,0.0,9.43,1.26,14.47,0.94,1.57,5.66,1.415,1.02
1.2,2.0,0.8,0.0,0.4,13.2,3.2,11.2,0.8,1.6,7.2,1.2,0.7
1.8,0.0,0.0,0.0,0.0,14.75,2.16,14.03,0.36,3.24,6.83,0.54,1.44
0.48,1.45,0.97,0.0,0.0,9.66,2.42,12.56,1.93,3.86,9.66,0.24,1.45
1.16,1.16,0.0,0.0,0.0,11.63,0.0,13.95,1.16,0.0,3.49,1.16,0.0
4.43,0.63,0.63,0.0,0.0,10.13,3.16,11.39,5.06,1.27,10.76,0.315,1.4224999999999999
0.4,1.62,0.0,0.0,0.4,12.15,2.43,10.12,2.43,0.0,6.07,0.81,0.0
0.0,2.21,0.0,1.77,0.0,17.26,2.65,10.62,3.1,3.1,4.42,0.44,0.5525000000000001
3.47,1.16,1.16,0.0,0.0,13.51,1.54,9.27,3.47,1.16,6.95,0.77,0.675
2.22,5.19,0.37,0.37,0.0,15.19,2.22,11.11,1.11,0.74,6.67,2.59,0.27749999999999997
2.74,4.57,2.28,1.37,0.46,14.61,2.74,6.85,2.28,0.46,4.11,0.23,0.5700000000000001
1.43,3.57,1.43,0.0,1.43,17.86,3.57,6.79,3.93,0.0,3.21,1.0699999999999998,1.4275
4.5,1.35,0.9,0.0,0.0,19.37,4.05,11.26,0.0,0.0,4.95,0.45,0.1125
1.46,1.82,0.73,0.0,0.36,17.15,3.28,12.77,1.09,0.36,6.2,0.9099999999999999,0.4575
0.67,1.34,0.34,0.0,0.0,12.75,1.34,11.41,1.34,0.34,5.7,0.17,0.335
7.03,0.61,0.61,0.0,0.0,13.15,2.14,11.31,4.59,0.92,6.42,0.305,0.6875
2.11,4.21,1.05,1.4,0.7,15.79,5.96,8.42,2.46,0.35,5.61,0.35,0.35
0.57,2.87,1.15,1.43,0.0,14.04,2.87,9.17,4.58,1.72,9.17,0.43,0.21499999999999997
0.0,2.94,1.18,0.0,0.0,12.94,2.35,10.59,2.94,1.76,2.94,1.765,0.4425
0.0,3.56,1.07,0.0,0.0,14.23,4.98,7.83,11.03,2.85,9.25,0.0,0.445
0.0,6.2,2.33,0.0,0.0,8.53,0.0,8.53,6.98,1.55,10.08,2.715,0.0
0.0,4.58,3.92,0.0,0.0,15.03,5.23,12.42,7.19,2.61,10.46,0.65,0.98
0.0,5.85,1.75,0.58,0.0,12.28,4.68,9.94,8.77,1.75,5.26,1.17,0.4375
0.0,2.18,0.36,0.36,0.0,15.64,2.91,4.73,9.45,3.64,9.09,0.905,0.5449999999999999
0.63,2.2,0.94,0.31,0.0,11.64,2.52,7.55,3.14,4.09,15.72,0.7849999999999999,1.1
0.57,0.76,0.57,0.19,0.0,11.76,1.33,10.44,5.12,0.57,9.3,0.095,1.1875
0.0,0.58,0.0,0.0,0.0,10.37,0.86,12.1,2.88,0.86,14.41,0.72,0.4325
0.0,3.05,1.69,0.34,0.0,11.86,3.39,8.81,6.78,3.39,7.12,0.8500000000000001,0.6775
0.24,2.16,1.2,0.0,0.0,11.78,2.16,6.25,7.93,1.92,10.34,0.48,0.36
0.0,2.08,0.0,0.52,1.04,7.29,1.56,7.29,7.29,0.0,6.77,0.26,1.5625
0.0,1.0,0.0,0.0,0.0,5.97,0.5,9.45,2.49,0.5,8.46,0.75,0.25
0.91,0.91,0.0,0.0,0.0,18.18,6.36,10.91,0.0,0.0,8.18,0.91,0.2275
0.0,5.26,1.32,1.32,0.0,13.16,2.63,7.89,9.21,3.95,2.63,0.66,0.0
1.54,3.85,0.77,0.77,0.0,16.92,4.62,9.23,3.08,3.08,8.46,1.54,0.77
1.05,3.16,2.63,0.0,0.0,22.63,5.26,10.53,0.53,1.58,8.42,0.79,0.5275
1.55,2.06,0.52,0.0,0.0,14.43,2.58,10.82,3.09,1.55,10.82,0.52,1.5474999999999999
0.0,3.52,0.5,0.0,0.0,16.08,3.52,8.04,2.51,4.02,10.55,2.26,1.0050000000000001
0.0,7.41,1.48,0.0,0.0,11.11,2.22,1.48,10.37,5.19,3.7,1.85,-0.3700000000000001
1.5,3.0,0.5,0.0,0.0,13.0,2.5,6.0,10.5,6.0,9.0,0.75,0.5
1.88,4.38,1.25,0.0,0.0,14.38,3.75,8.13,1.88,3.75,12.5,0.94,0.7825
2.17,1.09,0.0,0.54,0.0,11.41,1.63,9.24,5.43,2.17,11.41,0.0,0.5425
0.43,2.61,0.87,0.0,0.0,17.83,5.65,10.43,3.04,4.35,6.09,0.87,1.0875
2.68,0.0,0.0,0.0,0.0,7.14,0.0,11.61,8.04,4.46,8.04,0.0,1.7850000000000001
0.0,3.09,0.52,0.52,0.0,13.92,2.58,10.31,3.61,3.09,9.28,1.55,0.7749999999999999
1.68,1.68,0.56,0.56,0.0,12.29,2.23,6.7,4.47,2.23,12.29,0.0,0.8375000000000001
1.65,2.48,0.83,0.0,0.0,12.4,1.65,9.09,9.92,3.31,12.4,0.415,1.2374999999999998
0.0,1.02,0.0,1.02,0.0,17.35,0.0,8.16,10.2,2.04,5.1,0.0,0.0
1.02,5.1,4.08,0.0,0.0,20.41,4.08,9.18,6.12,3.06,8.16,0.0,0.765
0.0,2.29,0.0,1.53,0.0,16.03,2.29,14.5,3.05,0.0,5.34,0.0,0.19
0.0,9.09,7.27,0.0,0.0,16.36,10.91,7.27,0.0,1.82,5.45,0.91,0.0
1.33,2.67,2.67,0.0,0.0,12.0,1.33,13.33,0.0,2.67,12.0,0.0,0.6675
0.0,6.0,6.0,0.0,0.0,22.0,12.0,6.0,0.0,8.0,10.0,0.0,1.5
0.0,8.47,8.47,0.0,0.0,10.17,3.39,10.17,1.69,0.0,8.47,0.0,0.0
0.0,11.54,7.69,0.0,0.0,15.38,0.0,7.69,0.0,0.0,3.85,3.85,0.0
0.0,6.25,3.13,0.0,0.0,26.56,7.81,10.94,0.0,0.0,3.13,3.13,0.0
0.0,3.17,3.17,0.0,0.0,12.7,3.17,6.35,3.17,0.0,11.11,0.795,0.0
6.78,1.69,1.69,0.0,0.0,8.47,1.69,13.56,0.0,5.08,11.86,0.0,0.4225
0.0,2.17,2.17,0.0,0.0,19.57,8.7,6.52,4.35,8.7,4.35,0.0,1.63
0.0,4.17,2.08,0.0,2.08,35.42,12.5,6.25,0.0,0.0,6.25,0.0,0.0
0.0,5.88,2.94,2.94,0.0,14.71,5.88,10.29,8.82,4.41,4.41,0.0,0.36750000000000005
7.84,3.92,3.92,0.0,0.0,9.8,1.96,13.73,5.88,3.92,5.88,0.0,0.98
0.0,4.48,4.48,0.0,0.0,13.43,2.99,13.43,1.49,1.49,8.96,2.24,0.3725
12.07,0.0,0.0,0.0,0.0,3.45,0.0,6.9,8.62,1.72,15.52,0.0,1.2925
3.39,3.39,1.69,0.0,0.0,3.39,1.69,8.47,0.0,1.69,6.78,2.54,0.0
0.0,2.59,1.72,0.0,0.0,18.1,5.17,6.9,12.07,2.59,5.17,0.0,0.43000000000000005
4.0,1.33,1.33,0.0,0.0,9.33,4.0,8.0,9.33,5.33,1.33,0.0,1.0
0.0,4.55,4.55,0.0,0.0,23.86,6.82,9.09,0.0,0.0,6.82,0.0,1.1375
0.0,1.44,0.72,0.72,0.0,15.83,3.6,8.63,3.6,2.16,7.91,0.0,0.54
0.0,4.89,4.89,0.0,0.0,22.83,8.15,8.7,4.89,0.0,5.43,0.0,0.2725
0.0,8.75,8.75,0.0,0.0,5.0,1.25,7.5,3.75,0.0,11.25,0.0,0.3125
1.83,2.75,2.75,0.0,0.0,14.68,5.5,10.09,0.92,0.92,9.17,0.0,1.1475
2.38,0.0,0.0,0.0,0.0,5.95,0.0,9.52,1.19,1.19,15.48,0.0,0.595
0.0,5.49,1.1,0.0,0.0,6.59,1.1,8.79,1.1,2.2,10.99,3.85,1.1
0.0,5.1,5.1,0.0,0.0,22.45,3.06,8.16,2.04,0.0,3.06,0.0,0.255
1.18,4.71,3.53,1.18,0.0,17.65,3.53,9.41,1.18,0.0,14.12,0.0,0.0
0.0,2.01,0.67,0.0,0.0,7.38,0.67,7.38,0.67,0.0,6.71,0.335,0.0
2.91,1.94,0.0,0.0,0.0,14.56,3.88,12.62,1.94,0.97,12.62,0.0,0.97
1.69,2.03,0.68,1.01,0.0,19.59,4.39,11.49,3.38,0.0,6.08,0.0,0.5925
0.0,0.0,0.0,0.0,0.0,22.22,2.78,19.44,5.56,5.56,13.89,0.0,2.7775
2.08,1.04,1.04,0.0,0.0,18.75,5.21,11.46,3.13,0.0,16.67,0.0,0.7825
1.61,4.84,1.61,0.0,0.0,24.19,1.61,11.29,9.68,1.61,12.9,0.0,0.4025
0.0,7.5,7.5,0.0,0.0,12.5,2.5,7.5,0.0,2.5,12.5,0.0,0.625
0.0,10.53,5.26,5.26,0.0,10.53,0.0,7.89,0.0,2.63,2.63,0.0,0.0
3.13,3.13,3.13,0.0,0.0,9.38,0.0,6.25,18.75,0.0,6.25,0.0,1.5625
5.26,5.26,5.26,0.0,0.0,5.26,0.0,10.53,0.0,0.0,10.53,0.0,0.0
2.44,7.32,2.44,2.44,0.0,14.63,2.44,9.76,4.88,0.0,14.63,0.0,0.0
2.7,2.7,2.7,0.0,0.0,16.22,2.7,10.81,5.41,0.0,8.11,0.0,1.35
0.0,10.0,0.0,0.0,3.33,13.33,0.0,16.67,0.0,0.0,3.33,5.0,0.0
1.96,1.96,1.96,0.0,0.0,33.33,7.84,9.8,13.73,3.92,3.92,0.0,1.47
2.0,2.0,2.0,0.0,0.0,14.0,0.0,12.0,2.0,0.0,12.0,0.0,-0.5
0.0,4.76,4.76,0.0,0.0,14.29,4.76,9.52,0.0,0.0,9.52,0.0,0.0
0.0,1.92,1.92,0.0,0.0,17.31,5.77,11.54,1.92,1.92,5.77,0.0,0.0
0.0,2.08,0.0,0.0,2.08,12.5,2.08,14.58,0.0,0.0,8.33,0.0,2.0825
11.43,0.0,0.0,0.0,0.0,8.57,5.71,11.43,0.0,0.0,14.29,0.0,0.0
5.45,1.82,1.82,0.0,0.0,7.27,1.82,7.27,0.0,0.0,14.55,0.0,0.455
7.14,0.0,0.0,0.0,0.0,7.14,0.0,9.52,2.38,0.0,16.67,0.0,1.19
6.98,0.0,0.0,0.0,0.0,6.98,0.0,9.3,4.65,0.0,13.95,0.0,1.745
6.98,0.0,0.0,0.0,0.0,6.98,0.0,16.28,2.33,4.65,11.63,0.0,2.3275
5.26,5.26,0.0,0.0,5.26,13.16,0.0,10.53,0.0,0.0,13.16,0.0,0.0
4.69,1.56,0.0,0.0,0.0,7.81,0.0,10.94,4.69,3.13,12.5,1.56,0.7825
6.67,0.0,0.0,0.0,0.0,2.22,0.0,8.89,2.22,4.44,13.33,0.0,0.0
2.0,0.0,0.0,0.0,0.0,14.0,4.0,8.0,2.0,2.0,14.0,0.0,1.5
9.68,3.23,0.0,0.0,0.0,12.9,3.23,12.9,0.0,0.0,22.58,3.23,1.6125
1.82,0.0,0.0,0.0,0.0,3.64,0.0,7.27,0.0,1.82,16.36,0.0,0.455
0.0,3.23,0.0,0.0,0.0,3.23,0.0,9.68,0.0,6.45,19.35,3.23,1.6125
2.27,0.0,0.0,0.0,0.0,2.27,0.0,6.82,4.55,2.27,9.09,0.0,2.2725
0.0,4.55,0.0,4.55,0.0,22.73,0.0,13.64,18.18,0.0,0.0,0.0,2.2725
0.0,1.5,1.5,0.0,0.0,13.53,2.26,12.03,6.02,6.77,5.26,0.0,0.94
1.43,0.0,0.0,0.0,0.0,10.0,1.43,8.57,4.29,0.0,7.14,0.0,0.715
1.3,1.3,1.3,0.0,0.0,15.58,2.6,10.39,2.6,1.3,7.79,0.0,0.325
0.0,1.43,1.43,0.0,0.0,12.86,1.43,10.0,0.0,4.29,8.57,0.0,1.785
3.95,2.63,1.32,0.0,0.0,19.74,3.95,13.16,0.0,0.0,7.89,3.29,0.0
0.0,1.67,1.67,0.0,0.0,15.0,3.33,8.33,1.67,5.0,8.33,0.0,0.4175
1.49,2.99,2.99,0.0,0.0,20.9,5.97,4.48,1.49,2.99,8.96,0.745,0.3725
0.0,1.61,1.61,0.0,0.0,8.06,0.0,16.13,0.0,0.0,16.13,0.0,0.4025
2.3,3.45,2.3,0.0,0.0,21.84,5.75,12.64,0.0,0.0,9.2,0.575,0.575
2.56,2.56,1.28,0.0,0.0,12.82,2.56,6.41,1.28,5.13,7.69,0.0,0.6425000000000001
2.67,1.33,1.33,0.0,0.0,17.33,4.0,8.0,0.0,2.67,10.67,0.0,0.6675
1.75,7.02,2.63,2.63,0.88,14.04,1.75,11.4,1.75,0.0,7.89,1.755,0.43999999999999995
0.0,4.76,4.76,0.0,0.0,14.29,0.0,9.52,0.0,0.0,14.29,2.38,0.0
2.04,4.08,4.08,0.0,0.0,12.24,0.0,10.2,0.0,2.04,14.29,0.0,0.51
0.0,4.76,4.76,0.0,0.0,16.67,0.0,14.29,0.0,2.38,7.14,1.19,1.19
0.0,7.14,2.38,2.38,0.0,7.14,0.0,9.52,7.14,2.38,7.14,0.0,0.595
0.0,10.0,7.5,0.0,0.0,7.5,0.0,15.0,0.0,0.0,7.5,5.0,0.0
0.0,1.39,1.39,0.0,0.0,18.06,4.17,8.33,13.89,5.56,4.17,0.0,1.0425
0.0,3.51,3.51,0.0,0.0,14.04,1.75,8.77,7.02,1.75,7.02,0.0,0.4375
0.0,3.64,3.64,0.0,0.0,9.09,0.0,10.91,0.0,0.0,5.45,4.545,0.0
2.17,4.35,2.17,0.0,0.0,19.57,2.17,13.04,0.0,4.35,8.7,2.17,1.63
0.0,2.67,2.67,0.0,0.0,30.67,9.33,8.0,1.33,0.0,2.67,0.0,0.0
5.88,3.92,1.96,0.0,0.0,9.8,0.0,7.84,0.0,1.96,11.76,2.94,0.49
1.73,2.16,0.0,1.3,0.87,19.05,3.03,14.72,8.66,0.43,3.46,0.215,0.5425
3.03,1.01,1.01,0.0,0.0,21.21,4.04,5.05,3.03,2.02,8.08,0.0,0.7575000000000001
4.3,3.23,0.0,1.08,1.08,32.26,11.83,13.98,3.23,1.08,4.3,0.54,0.27
0.0,3.57,3.57,0.0,0.0,10.71,0.0,7.14,0.0,0.0,5.36,0.0,0.4475
0.0,3.64,3.64,0.0,0.0,12.73,0.0,9.09,0.0,0.0,5.45,0.0,0.0
2.33,4.65,4.65,0.0,0.0,4.65,0.0,4.65,0.0,2.33,4.65,0.0,0.0
1.72,1.72,1.72,0.0,0.0,8.62,1.72,8.62,0.0,1.72,12.07,0.0,0.43
0.0,3.45,1.72,0.0,0.0,5.17,0.0,8.62,1.72,6.9,17.24,1.72,0.43
3.7,1.85,1.85,0.0,0.0,9.26,1.85,12.96,1.85,5.56,3.7,0.0,0.4625
2.7,1.35,0.0,0.0,0.0,9.46,1.35,10.81,2.7,2.7,6.76,1.35,0.3375
6.52,2.17,2.17,0.0,0.0,15.22,0.0,15.22,0.0,0.0,8.7,0.0,0.5425
0.0,3.03,3.03,0.0,0.0,12.12,1.52,10.61,0.0,3.03,10.61,0.0,1.1375
2.6,1.3,1.3,0.0,0.0,10.39,0.0,10.39,0.0,3.9,9.09,0.0,0.325
0.0,1.35,1.35,0.0,0.0,16.22,1.35,9.46,1.35,1.35,16.22,0.0,1.35
1.92,0.0,0.0,0.0,0.0,11.54,1.92,9.62,5.77,5.77,3.85,0.0,0.48
0.45,0.9,0.9,0.0,0.0,19.28,2.69,1.35,7.62,4.04,8.07,0.0,1.01
1.02,0.51,0.0,0.51,0.0,17.86,6.12,7.65,5.1,7.14,10.71,0.51,0.255
1.12,1.12,0.56,0.56,0.0,10.06,1.12,5.59,5.03,4.47,4.47,0.28,0.42000000000000004
2.01,0.0,0.0,0.0,0.0,13.42,3.36,8.72,2.68,4.03,10.74,1.005,0.6699999999999999
0.0,0.0,0.0,0.0,0.0,16.78,4.9,2.8,11.89,3.5,1.4,0.0,0.175
0.0,0.82,0.82,0.0,0.0,10.66,1.64,8.2,13.11,0.0,20.49,0.0,1.4349999999999998
1.94,0.65,0.65,0.0,0.0,8.39,1.94,10.32,10.97,0.0,7.1,0.645,1.13
0.0,0.6,0.6,0.0,0.0,10.78,2.99,1.8,5.39,7.19,10.78,0.0,0.7475
0.0,0.56,0.56,0.0,0.0,17.78,4.44,0.0,4.44,3.33,2.22,0.28,-0.27749999999999997
0.0,0.0,0.0,0.0,0.0,13.53,2.94,3.53,8.24,1.18,4.12,0.0,1.175
3.57,0.71,0.0,0.0,0.0,18.57,7.86,7.86,7.14,3.57,8.57,1.43,1.4274999999999998
0.93,0.93,0.93,0.0,0.0,17.59,6.48,5.56,20.37,0.0,3.7,1.39,2.315
0.0,0.47,0.0,0.0,0.0,18.01,1.42,4.74,8.06,4.27,3.32,0.47,0.71
